tune_name,page,style,booknames,notes
Traditional,20,Reel,Donald Macleods Collection Book 3
Borve Castle,14,Retreat,Donald Macleods Collection Book 3
Highland Mary,50,Retreat,Donald Macleods Collection Book 3
"True Lover's Lament, The",14,Retreat,Donald Macleods Collection Book 3
"Captain R Duke, RN",12,Slow Air,Donald Macleods Collection Book 3
Roderick of the Glen,12,Slow Air,Donald Macleods Collection Book 3
Tomnahurich,13,Slow Air,Donald Macleods Collection Book 3
"Wick Girls Pipe Band, The ",13,Slow Air,Donald Macleods Collection Book 3
Clydesdale,48,Hornpipe,Donald Macleods Collection Book 3
Doctor MacInnes's Fancy,49,Hornpipe,Donald Macleods Collection Book 3
Andrew paul,34,Jig,Donald Macleods Collection Book 3
Bellag the Drover,30,Jig,Donald Macleods Collection Book 3
Biddy from Sligo,31,Jig,Donald Macleods Collection Book 3
"Blackthorn Stick, The",29,Jig,Donald Macleods Collection Book 3
Charles Anderson,32,Jig,Donald Macleods Collection Book 3
"Bride's Jig, The (Lord Dunmore)",43,Jig,Donald Macleods Collection Book 3
Donald MacLennan's Tuning Phrase,35,Jig,Donald Macleods Collection Book 3
George Symon,31,Jig,Donald Macleods Collection Book 3
"Hammer on the Anvil, The",39,Jig,Donald Macleods Collection Book 3
Jig,30,Jig,Donald Macleods Collection Book 3
Judge's Dilemma,36,Jig,Donald Macleods Collection Book 3
Kenny Ross,42,Jig,Donald Macleods Collection Book 3
"Leg of a Duck, The",37,Jig,Donald Macleods Collection Book 3
"Northern Meeting Ceilidh, The",38,Jig,Donald Macleods Collection Book 3
Roddy MacKay,40,Jig,Donald Macleods Collection Book 3
"Thief of Lochaber, The",33,Jig,Donald Macleods Collection Book 3
Angela MacEachern,47,Jig,Donald Macleods Collection Book 4
Annie Anderson,8,March,Donald Macleods Collection Book 4
Archie MacPhail,41,Retreat,Donald Macleods Collection Book 4
Atholl Cummers,52,Jig,Donald Macleods Collection Book 4
Banks of the Losie,15,Regimental Tunes,Donald Macleods Collection Book 4
Black Isle,20,Regimental Tunes,Donald Macleods Collection Book 4
Bonny Breast Knot,12,March,Donald Macleods Collection Book 4
Butter fingers,44,Jig,Donald Macleods Collection Book 4
"Cannister, The",48,Jig,Donald Macleods Collection Book 4
Catriona MacDonald,16,March,Donald Macleods Collection Book 4
Clachnaharry,10,March,Donald Macleods Collection Book 4
Col JM Grant,9,March,Donald Macleods Collection Book 4
Criagh-a-Bodich,31,Strathspey,Donald Macleods Collection Book 4
Cronan (a Lullaby),2,Slow Air,Donald Macleods Collection Book 4
Dalintober,22,March,Donald Macleods Collection Book 4
Donald camerons's Powder-horn,50,Jig,Donald Macleods Collection Book 4
Dr Alexander Bisset of Islay,18,March,Donald Macleods Collection Book 4
"Duck, The",45,Jig,Donald Macleods Collection Book 4
Falls of Forsy,30,Strathspey,Donald Macleods Collection Book 4
"Ferrymans's Reel, The",36,Reel,Donald Macleods Collection Book 4
Flett from Flotta,26,March,Donald Macleods Collection Book 4
Geese in the Bog,46,Jig,Donald Macleods Collection Book 4
Glasgow Highland Club,5,Slow Air,Donald Macleods Collection Book 4
Glendale,25,March,Donald Macleods Collection Book 4
Hail to My Country,28,Ceol Mor,Donald Macleods Collection Book 4
Hebridean Polka,19,Polka,Donald Macleods Collection Book 4
"Island Lullaby, an",2,Slow Air,Donald Macleods Collection Book 4
Jimmy Boyce's Fancy,55,Hornpipe,Donald Macleods Collection Book 4
Keel Row (a Reel),37,Reel,Donald Macleods Collection Book 4
Knightswood Ceilidh,11,March,Donald Macleods Collection Book 4
Lady Anne MacKenzie's Farewell to Rosehaugh,14,March,Donald Macleods Collection Book 4
Laird of Tollcross,17,March,Donald Macleods Collection Book 4
Lochboisdale,27,Strathspey,Donald Macleods Collection Book 4
Loch MacLeod,20,Regimental Tunes,Donald Macleods Collection Book 4
MacAn Irish,32,Strathspey,Donald Macleods Collection Book 4
MacKay of Strathhalladale,25,March,Donald Macleods Collection Book 4
Malcolm Ferguson,4,Slow Air,Donald Macleods Collection Book 4
Man from Skye,54,Hornpipe,Donald Macleods Collection Book 4
Miss Dumbreck,40,Reel,Donald Macleods Collection Book 4
Mrs Arthur MacKerran,3,Slow Air,Donald Macleods Collection Book 4
Neil Angus MacDonald,35,Reel,Donald Macleods Collection Book 4
Nine Pint Cogie,39,Reel,Donald Macleods Collection Book 4
"Old Dirk, The",5,Slow Air,Donald Macleods Collection Book 4
"Persevering Lover, The",23,March,Donald Macleods Collection Book 4
"Piper's Polka, The",7,March,Donald Macleods Collection Book 4
Pipe Major Donald MacLean of Lewis,21,March,Donald Macleods Collection Book 4
Pipe Major Donald MacLeod's Farewell to Fort George,6,March,Donald Macleods Collection Book 4
Pipe Major George Allan,56,Hornpipe,Donald Macleods Collection Book 4
Primrose Hill,24,March,Donald Macleods Collection Book 4
"Road to Balquihidder, The",26,March,Donald Macleods Collection Book 4
Roderick MacDonald's Favourite,27,Strathspey,Donald Macleods Collection Book 4
"Shaggy Grey Buck, The",42,March,Donald Macleods Collection Book 4
Stornoway Bay,15,March,Donald Macleods Collection Book 4
Stornoway Hornpipe,57,March,Donald Macleods Collection Book 4
Summer Isles,3,March,Donald Macleods Collection Book 4
Susan MacLeod,34,Strathspey,Donald Macleods Collection Book 4
Third Seaforth Highlanders,13,March,Donald Macleods Collection Book 4
Thompson's Dirk,38,Reel,Donald Macleods Collection Book 4
Traditional Reel,40,Reel,Donald Macleods Collection Book 4
Whatever Moreover,49,Jig,Donald Macleods Collection Book 4
White Rock,1,Slow Air,Donald Macleods Collection Book 4
"Abercairney Highlanders, The",1,March,W. Ross's Collection Book 1
Angus Campbell's Farewell To Stirlin,52,March,W. Ross's Collection Book 1
Athole Cummers,36,Strathspey,W. Ross's Collection Book 1
"Baldooser, The",43,Jig,W. Ross's Collection Book 1
Blair Drummond,39,Strathspey,W. Ross's Collection Book 1
Bonnie Ann,16,March,W. Ross's Collection Book 1
"Braemar Highlanders, The",18,March,W. Ross's Collection Book 1
Bridge of Perth,32,Reel,W. Ross's Collection Book 1
Brig General Ronald Cheape of Tiroran,13,March
Ca' the Ewes,26,Reel,W. Ross's Collection Book 1
Cameronian Rant,7,Reel,W. Ross's Collection Book 1
Cannich Bridge,42,Jig,W. Ross's Collection Book 1
Capt Jack Murray,50,Strathspey,W. Ross's Collection Book 1
Capt Norman Orr Ewing,9,March,W. Ross's Collection Book 1
Capt PD Wallace,6,March,W. Ross's Collection Book 1
Charles Edward Hope Vere,21,March,W. Ross's Collection Book 1
Charlie's Welcome,25,Reel,W. Ross's Collection Book 1
Craig-n-Darroch,15,March,W. Ross's Collection Book 1
Delvinside,40,Strathspey,W. Ross's Collection Book 1
"Edinburgh Volunteers, The",3,March,W. Ross's Collection Book 1
Eight men of Moidart,33,Reel,W. Ross's Collection Book 1
"Flaggon, The",28,Reel,W. Ross's Collection Book 1
"Glengarry Gathering, The",4,March,W. Ross's Collection Book 1
"Highland Wedding, The",22,March,W. Ross's Collection Book 1
"Hill of South Uist, The",14,March,W. Ross's Collection Book 1
Hugh Calder,50,Strathspey,W. Ross's Collection Book 1
Ian MacLeod,24,Slow March,W. Ross's Collection Book 1
Jacky Latin,34,Reel,W. Ross's Collection Book 1
John Mackechnie,30,Reel,W. Ross's Collection Book 1
Kantara to El. Arish,12,March,W. Ross's Collection Book 1
Leaving glendale,8,March,W. Ross's Collection Book 1
MacAllister's Dirk,29,Reel,W. Ross's Collection Book 1
malcolm Macpherson,42,Jig,W. Ross's Collection Book 1
Miss Proud,47,Reel,W. Ross's Collection Book 1
Mrs High Calder,19,March,W. Ross's Collection Book 1
Mrs HL Macdonald of Dunach,10,March,W. Ross's Collection Book 1
"Piper's Bonnet, The",38,Strathspey,W. Ross's Collection Book 1
Pretty Lillian,11,March,W. Ross's Collection Book 1
Pretty Marion,48,Reel,W. Ross's Collection Book 1
"Rejected Suitor, The",27,Reel,W. Ross's Collection Book 1
"Shaggy Grey Buck, The",44,Jig,W. Ross's Collection Book 1
South Uist Golf Club,35,Strathspey,W. Ross's Collection Book 1
"Stirlinshire Militia, The",51,March,W. Ross's Collection Book 1
Struy Lodge,33,Reel,W. Ross's Collection Book 1
Tulloch Gorm,41,Strathspey,W. Ross's Collection Book 1
Willie Gray,35,Strathspey,W. Ross's Collection Book 1
Angus MacRae,41,Reel,W. Ross's Collection Book 2
Arniston Castle,24,Strathspey,W. Ross's Collection Book 2
"Barley Mow, The",20,Jig,W. Ross's Collection Book 2,and page 46
"Black Mill, the ",45,Reel,W. Ross's Collection Book 2
"Bob of Fettercairn, the",26,Strathspey,W. Ross's Collection Book 2
Cabar Feidh,22,Strathspey,W. Ross's Collection Book 2
"Captain Batchelor, Glasgow Academy",16,March,W. Ross's Collection Book 2
Cecily Ross,42,Reel,W. Ross's Collection Book 2
"Clan Mac Coll, The",7,March,W. Ross's Collection Book 2
Clemetina,32,Reel,W. Ross's Collection Book 2
Cluny's,29,Strathspey,W. Ross's Collection Book 2
Colonel MacLeod,28,Strathspey,W. Ross's Collection Book 2
"Crags of Stirling, The",9,March,W. Ross's Collection Book 2
Doctor MacLeod of Alnwick,5,March,W. Ross's Collection Book 2
Donachd Head,20,Jig,W. Ross's Collection Book 2
"Duke of Edinburgh, The",30,Strathspey,W. Ross's Collection Book 2
"Ewe  with the Crooked Horn, The",21,Strathspey,W. Ross's Collection Book 2
"Helmsdale Fishers, The",19,Jig,W. Ross's Collection Book 2
Jamie Ray,20,Jig,W. Ross's Collection Book 2
John MacColl's Farewell to the Scottish Horse,8,March,W. Ross's Collection Book 2
John MacGregor Murray's March,4,March,W. Ross's Collection Book 2
John Morrison Esq of Assynt House,14,March,W. Ross's Collection Book 2
John Paterson's Mare,17,Jig,W. Ross's Collection Book 2
Kilberry castle,6,March,W. Ross's Collection Book 2
Lady Madelina Sinclair,29,Strathspey,W. Ross's Collection Book 2
Leaving Port Askaig,13,March,W. Ross's Collection Book 2
Leaving St Kilda,30,Slow Air,W. Ross's Collection Book 2
Loch an Duin,31,Reel,W. Ross's Collection Book 2
Lochiel's away to France,33,Reel,W. Ross's Collection Book 2
Lonach Gathering,3,March,W. Ross's Collection Book 2
Lord alexander kennedy,10,March,W. Ross's Collection Book 2
Lord MacDonald,38,Reel,W. Ross's Collection Book 2
MacBeth's Strathspey,23,Strathspey,W. Ross's Collection Book 2
MacLennan's Overcoat,28,Strathspey,W. Ross's Collection Book 2
Maggie Cameron,25,Strathspey,W. Ross's Collection Book 2
"Maids of Kintail, The",12,March,W. Ross's Collection Book 2
Malcolm Johnston,34,Reel,W. Ross's Collection Book 2
Mo Chuachag Laghach Thu,31,Reel,W. Ross's Collection Book 2
Mrs Pat MacLaren,1,March,W. Ross's Collection Book 2
"Old Ruins, The",44,Reel,W. Ross's Collection Book 2
Over the Isles to America,35,Reel,W. Ross's Collection Book 2
Pandonra's reel,32,Reel,W. Ross's Collection Book 2
Pipe Major W Ross's Welcome to Sutherland,15,March,W. Ross's Collection Book 2
Sandy Cameron,39,Reel,W. Ross's Collection Book 2
"Seventy First's Highlanders, The",2,March,W. Ross's Collection Book 2
"Sheepwife, The",36,Reel,W. Ross's Collection Book 2
"Shepherd's Crook, the",27,Strathspey,W. Ross's Collection Book 2
"Smith of ChillieChassie, the",40,Reel,W. Ross's Collection Book 2
Theid mi dhachaidh 'chro chinn t-saile,45,Slow Air,W. Ross's Collection Book 2
Thompson's Dirk,43,Reel,W. Ross's Collection Book 2
Willie The Tailor,19,Jig,W. Ross's Collection Book 2
Queen Elizabeth's March,1a,March,W. Ross's Collection Book 3
The Duke of Rxburgh's farewell to the Blackmount,2,March,W. Ross's Collection Book 3
The Laird of Luss,4,March,W. Ross's Collection Book 3
Kiloran Bay,5,March,W. Ross's Collection Book 3
Dunvegan castle,6,March,W. Ross's Collection Book 3
Colin Thomson,7,March,W. Ross's Collection Book 3
Lewis Beaton,8,March,W. Ross's Collection Book 3
Scotland's Salute to the Home Guards,9,March,W. Ross's Collection Book 3
The Australian Ladies,10,March,W. Ross's Collection Book 3
Lachlan MacLean's Welcome to rockcliffe,11,March,W. Ross's Collection Book 3
Falconer Wallace Esq of Candacraig,12,March,W. Ross's Collection Book 3
Parker's Welcome to Perthsire,13,March,W. Ross's Collection Book 3
Captain Campbell of Dum a Voisk,15,March,W. Ross's Collection Book 3
The Young MacGregor,16,March,W. Ross's Collection Book 3
Benderloch Bay,17,March,W. Ross's Collection Book 3
The Rossshire Volunteers,18,March,W. Ross's Collection Book 3
Colonel Davidson,19,March,W. Ross's Collection Book 3
The MacNeill's March,20,March,W. Ross's Collection Book 3
Donald Cameron,21,March,W. Ross's Collection Book 3
Captain Campbell of glendaruel,23,March,W. Ross's Collection Book 3
The Duchess of Edinburh,24,March,W. Ross's Collection Book 3
Lord David Douglas Hammilton's Wedding March,47,March,W. Ross's Collection Book 3
Struan Robertson,25,Strathspey,W. Ross's Collection Book 3
John Roy Stewart,26,Strathspey,W. Ross's Collection Book 3
The Doune of Invernochty,27,Strathspey,W. Ross's Collection Book 3
The Caledonian Canal,28,Strathspey,W. Ross's Collection Book 3
Peter Baillie,28,Strathspey,W. Ross's Collection Book 3
Monymusk,29,Strathspey,W. Ross's Collection Book 3
The man of glengarry,30,Reel,W. Ross's Collection Book 3
the Dog's Ferry,31,Reel,W. Ross's Collection Book 3
Captain Duff,32,Reel,W. Ross's Collection Book 3
The Black Cocks of Berriedale,33,Reel,W. Ross's Collection Book 3
John Wilson's Ball,34,Reel,W. Ross's Collection Book 3
The Duke of Richmond's Reel,35,Reel,W. Ross's Collection Book 3
Brochan Lom,36,Reel,W. Ross's Collection Book 3
Cabar Feidh,37,Reel,W. Ross's Collection Book 3
The old wife of =Raasay,38,Reel,W. Ross's Collection Book 3
Master James M Diack,39,Reel,W. Ross's Collection Book 3
Cha tig Mor mo bhean dhachaidh,40,Slow Air,W. Ross's Collection Book 3
Leaving Ardtornish,40,Slow Air,W. Ross's Collection Book 3
Finlay MacKenzie,41,Jig,W. Ross's Collection Book 3
Cork Hill,42,Jig,W. Ross's Collection Book 3
The Kitchenmaid,43,Jig,W. Ross's Collection Book 3
Brae Riach,44,Jig,W. Ross's Collection Book 3
Conal an dranndain (The Grumbling carle),45,Jig,W. Ross's Collection Book 3
Calleach an Dudain (the old wife of the mill dust),46,Jig,W. Ross's Collection Book 3
The Scottish Horseman's Farewell March,48,March,W. Ross's Collection Book 3
Angus MacPherson of Inveran,20,March,W. Ross's Collection Book 4
Archibald Campbell of Kilberry,28,March,W. Ross's Collection Book 4
Arthur Bignold of Lochrosque,26,March,W. Ross's Collection Book 4
"Balmoral Highlanders, The",22,March,W. Ross's Collection Book 4
"Braes of Brecklet, The",23,March,W. Ross's Collection Book 4
"Burning of the Piper's Hut, The",1,March,W. Ross's Collection Book 4
Cairo to Tunis,4,March,W. Ross's Collection Book 4
"Conundrum, The",16,March,W. Ross's Collection Book 4
"Dunkeld Highlanders, The",32,March,W. Ross's Collection Book 4
"Glasgow Caithness Centenary Gathering, The",29,March,W. Ross's Collection Book 4
"Highland Division at Akarit, The",6,March,W. Ross's Collection Book 4
"Marchioness of Tullibardine, The",14,March,W. Ross's Collection Book 4
Millbank Cottage,18,March,W. Ross's Collection Book 4
Mrs Margaret Anderson of Craigellachie,7,March,W. Ross's Collection Book 4
Maclean of Pennycross,8,March,W. Ross's Collection Book 4
"Relief of Ladysmith, The",10,March,W. Ross's Collection Book 4
Royal Scottish Pipers Society,2,March,W. Ross's Collection Book 4
J Doulas Ramsay Esq of Banff,12,March,W. Ross's Collection Book 4
"51st Highland Division, The",31,March,W. Ross's Collection Book 4
"74th's Arewell to Edinburgh, The",24,March,W. Ross's Collection Book 4
"75th's entry to Tripoli, The",30,March,W. Ross's Collection Book 4
"78th Regiment, The",27,March,W. Ross's Collection Book 4
"93rd's Farewell to Parkhurst, The",27,March,W. Ross's Collection Book 4
Aberlour House,31,Strathspey,W. Ross's Collection Book 4
Balmoral Castle,34,Strathspey,W. Ross's Collection Book 4
Dorrotor Bridge,35,Strathspey,W. Ross's Collection Book 4
"Downie Weaver, The",32,Strathspey,W. Ross's Collection Book 4
"Fourth of June, The",36,Strathspey,W. Ross's Collection Book 4
Lady Loudon,37,Strathspey,W. Ross's Collection Book 4
Mrs MacDonald of Dunach,34,Strathspey,W. Ross's Collection Book 4
Nellie's Strathspey,33,Strathspey,W. Ross's Collection Book 4
Roderick MacDonald,33,Strathspey,W. Ross's Collection Book 4
Bristly beard,43,Reel,W. Ross's Collection Book 4
Colonel MacLeod,42,Reel,W. Ross's Collection Book 4
Duntroon,41,Reel,W. Ross's Collection Book 4
"Grey Bob, The",39,Reel,W. Ross's Collection Book 4
"Merry Maids of Sunnyside, The",38,Reel,W. Ross's Collection Book 4
Scorrybreck Falls,40,Reel,W. Ross's Collection Book 4
Wren's Death,43,Reel,W. Ross's Collection Book 4
Auntie Cairistion,45,Jig,W. Ross's Collection Book 4
Kenny would dance with the maid,44,Jig,W. Ross's Collection Book 4
Mike Cassidy,47,Jig,W. Ross's Collection Book 4
Minnie Hynd,46,Jig,W. Ross's Collection Book 4
Paddy's leather breeches,44,Jig,W. Ross's Collection Book 4
Cuart Nam Fie-eun Og (The fliht of the Eaglets) (MacRoberts Lament),48,Slow Air,W. Ross's Collection Book 4,MacRoberts Lament
Loch Monar,48,Slow Air,W. Ross's Collection Book 4
"Countess of Dysarts Welcome to Edinburgh Castle, The",50,Retreat,W. Ross's Collection Book 4
Heroes of Dunkirk,49,Retreat,W. Ross's Collection Book 4
Balgie Burn,21,March,Fourth Cowal Collection
Ballochyle,3,March,Fourth Cowal Collection
Ballygowan,12,March,Fourth Cowal Collection
Banacabbler,9,March,Fourth Cowal Collection
Bencorrum,10,March,Fourth Cowal Collection
Benmore,6,March,Fourth Cowal Collection
Castle Toward,4,March,Fourth Cowal Collection
Cowal Gathering,2,March,Fourth Cowal Collection
Dalinongart,19,March,Fourth Cowal Collection
Dunloskin,13,March,Fourth Cowal Collection
Dunans Castle,17,March,Fourth Cowal Collection
Gall Ruadh,19,March,Fourth Cowal Collection
Glen Finnart,18,March,Fourth Cowal Collection
glengarr,14,March,Fourth Cowal Collection
Glenmorag,8,March,Fourth Cowal Collection
Glenstriven,15,March,Fourth Cowal Collection
Hafton Woods,4,March,Fourth Cowal Collection
Knockdow,16,March,Fourth Cowal Collection
Puck's Glen,7,March,Fourth Cowal Collection
Stronsaul,11,March,Fourth Cowal Collection
Allan Dodd's Farewell to Scotland,1,March,More Music' Captain John A MacLennan
"Banks of the Skiach, The",2,March,More Music' Captain John A MacLennan
"Braes of Ben Bhraggie, The",3,March,More Music' Captain John A MacLennan
Conon Bridge,4,March,More Music' Captain John A MacLennan
Duncan MacNeill of Melfort,5,March,More Music' Captain John A MacLennan
"Eagle Piper's March, The",6,March,More Music' Captain John A MacLennan
General Collingwood's Farewell to Scottish Command,7,March,More Music' Captain John A MacLennan
"Invercharron Highland Gathering, The",8,March,More Music' Captain John A MacLennan
John Maccoll's March to Kilbowie Cottage,9,March,More Music' Captain John A MacLennan
"Ladies from Hell, The",10,March,More Music' Captain John A MacLennan
Leaving Glencoe,11,March,More Music' Captain John A MacLennan
Lt Colonel DR Maclennan-Queens own Highlanders,12,March,More Music' Captain John A MacLennan
Major David Macqueen,13,March,More Music' Captain John A MacLennan
Marchhall Crescent,14,March,More Music' Captain John A MacLennan
Muir of ord,15,March,More Music' Captain John A MacLennan
Murdo's Wedding,15,March,More Music' Captain John A MacLennan
Over the Crask,16,March,More Music' Captain John A MacLennan
"Patrick W sandeman, Esq",17,March,More Music' Captain John A MacLennan
Pipe major A Gordon Asher,18,March,More Music' Captain John A MacLennan
Pipe major George Stoddart REM,19,March,More Music' Captain John A MacLennan
"Prince's Street Parade, The",20,March,More Music' Captain John A MacLennan
"Royal Greek Guard, The",21,March,More Music' Captain John A MacLennan
Scotland's Welcome to the King of Norway,21,March,More Music' Captain John A MacLennan
"Tayside pipers' Society, The",22,March,More Music' Captain John A MacLennan
WRAC of the 51st (H) Division,23,March,More Music' Captain John A MacLennan
Callin mo Ruin-sa,23,Slow Air,More Music' Captain John A MacLennan
Lochbroom Bay,24,Slow Air,More Music' Captain John A MacLennan
"Mingulay Love Song, The",24,Slow Air,More Music' Captain John A MacLennan
The Boatman (Fear a Bhata),25,Retreat,More Music' Captain John A MacLennan
My Home Town,25,Retreat,More Music' Captain John A MacLennan
Athole Brose,26,Strathspey,More Music' Captain John A MacLennan
Glenelg Bay,27,Strathspey,More Music' Captain John A MacLennan
Lady Macdonald,28,Strathspey,More Music' Captain John A MacLennan
Monymustk,28,Strathspey,More Music' Captain John A MacLennan
Spirits of Old Pulteney,29,Strathspey,More Music' Captain John A MacLennan
Alick Cameron (Champion Piper),29,Reel,More Music' Captain John A MacLennan
Anon,30,Reel,More Music' Captain John A MacLennan
Broadford Bay,31,Reel,More Music' Captain John A MacLennan
"Country Girl and the Hungarian Fiddler, The",33,Reel,More Music' Captain John A MacLennan
Conal Crovi,32,Reel,More Music' Captain John A MacLennan
Daldownies Reel,34,Reel,More Music' Captain John A MacLennan
Flora Cameron's Reel,40,Reel,More Music' Captain John A MacLennan
Hugh Macdonald,35,Reel,More Music' Captain John A MacLennan
Johnnie Macdonals'd Reel,36,Reel,More Music' Captain John A MacLennan
Kalabakan,37,Reel,More Music' Captain John A MacLennan
Louden Hill,38,Reel,More Music' Captain John A MacLennan
Mackay From Skye,38,Reel,More Music' Captain John A MacLennan
Pipe Major Calum Campbell,40,Reel,More Music' Captain John A MacLennan
Pipe major Jimmy Pryde,42,Reel,More Music' Captain John A MacLennan
Spirits of Old Pulteney,41,Reel,More Music' Captain John A MacLennan
"Four Courts, The",43,Hornpipe,More Music' Captain John A MacLennan
GB Allan,44,Hornpipe,More Music' Captain John A MacLennan
John F Kennedy,45,Hornpipe,More Music' Captain John A MacLennan
newmarket House,46,Hornpipe,More Music' Captain John A MacLennan
Father O'Flynn,47,Jig,More Music' Captain John A MacLennan
Isla Macleod,49,Jig,More Music' Captain John A MacLennan
James Young,50,Jig,More Music' Captain John A MacLennan
"Northern Train, The",51,Jig,More Music' Captain John A MacLennan
"Pony Gallop, The",52,Jig,More Music' Captain John A MacLennan
"Road to Kintyre, The",53,Jig,More Music' Captain John A MacLennan
"Smith's Old Wife, The ",54,Jig,More Music' Captain John A MacLennan
Banks of the Kelvin,3,Slow Air,Seumas Macneill Collection Book 1
Bonnie Coll,1,Slow Air,Seumas Macneill Collection Book 1
Fair Maid of Barra,1,Slow Air,Seumas Macneill Collection Book 1
Kintail,2,Slow Air,Seumas Macneill Collection Book 1
MacGreor of Ruara,2,Slow Air,Seumas Macneill Collection Book 1
MacLeod's Oran Mor,3,Slow Air,Seumas Macneill Collection Book 1
MacNeill's Oran Mor,4,Slow Air,Seumas Macneill Collection Book 1
Tir nan Og,4,Slow Air,Seumas Macneill Collection Book 1
"Balmoral Highlanders, The",5,March,Seumas Macneill Collection Book 1
David Ross,6,March,Seumas Macneill Collection Book 1
Duncan Johnston,15,March,Seumas Macneill Collection Book 1
1st Farewell to Egypt,20,March,Seumas Macneill Collection Book 1
Jeannie Carruthers,8,March,Seumas Macneill Collection Book 1
John MacDonald of Glencoe,9,March,Seumas Macneill Collection Book 1
John MacFadyen of Melfort,10,March,Seumas Macneill Collection Book 1
Hugh Macphee,7,March,Seumas Macneill Collection Book 1
Camak-San,17,March,Seumas Macneill Collection Book 1
Lyndhurst,14,March,Seumas Macneill Collection Book 1
Major byng M Wright,11,March,Seumas Macneill Collection Book 1
Miss Forbes Farewell to Banff,12,March,Seumas Macneill Collection Book 1
Ranald Beag,16,March,Seumas Macneill Collection Book 1
Sandy Clark,18,March,Seumas Macneill Collection Book 1
Seumas MacNeill,19,March,Seumas Macneill Collection Book 1
74th's Farewell to Edinburgh,13,March,Seumas Macneill Collection Book 1
Islay Ball,21,Strathspey,Seumas Macneill Collection Book 1
Maggie Cameron,25,Strathspey,Seumas Macneill Collection Book 1
Mrs Donald MacPherson,23,Strathspey,Seumas Macneill Collection Book 1
Neil sutherland of Lairg,24,Strathspey,Seumas Macneill Collection Book 1
Stemster Loch,22,Strathspey,Seumas Macneill Collection Book 1
Back of the Moon,27,Reel,Seumas Macneill Collection Book 1
Donald MacPhee,26,Reel,Seumas Macneill Collection Book 1
Angus C MacLeod of Scalpay,28,Jig,Seumas Macneill Collection Book 1
Banks of the Allan,36,Jig,Seumas Macneill Collection Book 1
Braes of Melinish,32,Jig,Seumas Macneill Collection Book 1
Connaughtmans's Rambles,33,Jig,Seumas Macneill Collection Book 1
Echoes of Oban,29,Jig,Seumas Macneill Collection Book 1
Iain Grant,31,Jig,Seumas Macneill Collection Book 1
In sight of Ireland,30,Jig,Seumas Macneill Collection Book 1
Lady in the Bottle,27,Jig,Seumas Macneill Collection Book 1
Marjorie Lowe,34,Jig,Seumas Macneill Collection Book 1
Rakes of Kildare,35,Jig,Seumas Macneill Collection Book 1
Ronnie Lawries RAnt,38,Jig,Seumas Macneill Collection Book 1
Stool of repentance,37,Jig,Seumas Macneill Collection Book 1
Tending the cattle with a heavy heart,40,Jig,Seumas Macneill Collection Book 1
Jim Tweedies Sea Legs,39,Hornpipe,Seumas Macneill Collection Book 1
Blackbird,47,For Dancing,Seumas Macneill Collection Book 1
Devil in the Kitchen,42,For Dancing,Seumas Macneill Collection Book 1
Gillie Challum,44,For Dancing,Seumas Macneill Collection Book 1
High Road to Linton,47,For Dancing,Seumas Macneill Collection Book 1
Lord Blantyre,5,For Dancing,Seumas Macneill Collection Book 1
Marquis of Huntly,42,For Dancing,Seumas Macneill Collection Book 1
Mrs MacLeod of Raasay,46,For Dancing,Seumas Macneill Collection Book 1
Paddy o' Rafferty,48,For Dancing,Seumas Macneill Collection Book 1
Sean Truibhais,43,For Dancing,Seumas Macneill Collection Book 1
Reel of Tulloch,45,For Dancing,Seumas Macneill Collection Book 1
Col JC Ball,2,Slow March,The Edcath Collection Book 2
I must rise and gang awa,1,Slow March,The Edcath Collection Book 2
Leaving Lismore,1,Slow March,The Edcath Collection Book 2
Schiehallion,3,Retreat,The Edcath Collection Book 2
"15th Scottish Division, The",3,Retreat,The Edcath Collection Book 2
Cross Roads,11,March,The Edcath Collection Book 2
Dr Alistair C MacLaren,6,March,The Edcath Collection Book 2
Dr EG MacKinnon,15,March,The Edcath Collection Book 2
"Dundee Military Tattoo, The",8,March,The Edcath Collection Book 2
Highland Mist,12,March,The Edcath Collection Book 2
Jimmy Young,5,March,The Edcath Collection Book 2
Morag Ramsay,13,March,The Edcath Collection Book 2
Mrs Donald Macpherson of New York,10,March,The Edcath Collection Book 2
Murdo MacLeod,7,March,The Edcath Collection Book 2
Pipe Major Ian M MacLeod,4,March,The Edcath Collection Book 2
"Skymen of Arnhem, The",9,March,The Edcath Collection Book 2
Tam Bain's Lum,14,March,The Edcath Collection Book 2
"Banks of the Farrar, The",16,March,The Edcath Collection Book 2
Captain IR MacHorton,27,March,The Edcath Collection Book 2
eneral Montgomery,17,March,The Edcath Collection Book 2
"Hills o' Biggar, The",24,March,The Edcath Collection Book 2
Kenneth J MacLeod,22,March,The Edcath Collection Book 2
Mrs Lily Christie,23,March,The Edcath Collection Book 2
Murray House,18,March,The Edcath Collection Book 2
Pipe Major Donald Shaw Ramsay,19,March,The Edcath Collection Book 2
Pipe Major John Kerr-Fallin,25,March,The Edcath Collection Book 2
Pipe Major Sam Scott,26,March,The Edcath Collection Book 2
Rab's Wedding,20,March,The Edcath Collection Book 2
"10th ITC's Farewell to Inverness, The",21,March,The Edcath Collection Book 2
Betty Stathearn,28,Strathspey,The Edcath Collection Book 2
Donaldbane,33,Strathspey,The Edcath Collection Book 2
Edith Macpherson's goat,29,Strathspey,The Edcath Collection Book 2
